node1	label	node2	id
P2244	Pproperty_units_used	Q828224	P2244-Pproperty_units_used-Q828224
P2244-Pproperty_units_used-Q828224	P1114	1	P2244-Pproperty_units_used-Q828224-P1114-1-0000
P2248	Pproperty_units_used	Q28390	P2248-Pproperty_units_used-Q28390
P2248-Pproperty_units_used-Q28390	P1114	1	P2248-Pproperty_units_used-Q28390-P1114-1-0000
P2250	Pproperty_units_used	Q577	P2250-Pproperty_units_used-Q577
P2250-Pproperty_units_used-Q577	P1114	3660	P2250-Pproperty_units_used-Q577-P1114-3660-0000
P2257	Pproperty_units_used	Q577	P2257-Pproperty_units_used-Q577
P2257-Pproperty_units_used-Q577	P1114	8	P2257-Pproperty_units_used-Q577-P1114-8-0000
P2257	Pproperty_units_used	Q1092296	P2257-Pproperty_units_used-Q1092296
P2257-Pproperty_units_used-Q1092296	P1114	1	P2257-Pproperty_units_used-Q1092296-P1114-1-0000
P2257	Pproperty_units_used	Q4274161	P2257-Pproperty_units_used-Q4274161
P2257-Pproperty_units_used-Q4274161	P1114	1	P2257-Pproperty_units_used-Q4274161-P1114-1-0000
P2257	Pproperty_units_used	Q591259	P2257-Pproperty_units_used-Q591259
P2257-Pproperty_units_used-Q591259	P1114	1	P2257-Pproperty_units_used-Q591259-P1114-1-0000
P2284	Pproperty_units_used	Q155009	P2284-Pproperty_units_used-Q155009
P2284-Pproperty_units_used-Q155009	P1114	1	P2284-Pproperty_units_used-Q155009-P1114-1-0000
P2295	Pproperty_units_used	Q4917	P2295-Pproperty_units_used-Q4917
P2295-Pproperty_units_used-Q4917	P1114	26	P2295-Pproperty_units_used-Q4917-P1114-26-0000
P2295	Pproperty_units_used	Q4916	P2295-Pproperty_units_used-Q4916
P2295-Pproperty_units_used-Q4916	P1114	9	P2295-Pproperty_units_used-Q4916-P1114-9-0000
P2295	Pproperty_units_used	Q39099	P2295-Pproperty_units_used-Q39099
P2295-Pproperty_units_used-Q39099	P1114	5	P2295-Pproperty_units_used-Q39099-P1114-5-0000
P2295	Pproperty_units_used	Q199857	P2295-Pproperty_units_used-Q199857
P2295-Pproperty_units_used-Q199857	P1114	4	P2295-Pproperty_units_used-Q199857-P1114-4-0000
P2295	Pproperty_units_used	Q25224	P2295-Pproperty_units_used-Q25224
P2295-Pproperty_units_used-Q25224	P1114	2	P2295-Pproperty_units_used-Q25224-P1114-2-0000
P2295	Pproperty_units_used	Q122922	P2295-Pproperty_units_used-Q122922
P2295-Pproperty_units_used-Q122922	P1114	1	P2295-Pproperty_units_used-Q122922-P1114-1-0000
P2299	Pproperty_units_used	Q4916	P2299-Pproperty_units_used-Q4916
P2299-Pproperty_units_used-Q4916	P1114	1	P2299-Pproperty_units_used-Q4916-P1114-1-0000
P2325	Pproperty_units_used	Q28390	P2325-Pproperty_units_used-Q28390
P2325-Pproperty_units_used-Q28390	P1114	1	P2325-Pproperty_units_used-Q28390-P1114-1-0000
P2386	Pproperty_units_used	Q828224	P2386-Pproperty_units_used-Q828224
P2386-Pproperty_units_used-Q828224	P1114	1	P2386-Pproperty_units_used-Q828224-P1114-1-0000
P2402	Pproperty_units_used	Q4917	P2402-Pproperty_units_used-Q4917
P2402-Pproperty_units_used-Q4917	P1114	5	P2402-Pproperty_units_used-Q4917-P1114-5-0000
P2402	Pproperty_units_used	Q4916	P2402-Pproperty_units_used-Q4916
P2402-Pproperty_units_used-Q4916	P1114	3	P2402-Pproperty_units_used-Q4916-P1114-3-0000
P2403	Pproperty_units_used	Q4917	P2403-Pproperty_units_used-Q4917
P2403-Pproperty_units_used-Q4917	P1114	22	P2403-Pproperty_units_used-Q4917-P1114-22-0000
P2403	Pproperty_units_used	Q4916	P2403-Pproperty_units_used-Q4916
P2403-Pproperty_units_used-Q4916	P1114	10	P2403-Pproperty_units_used-Q4916-P1114-10-0000
P2403	Pproperty_units_used	Q39099	P2403-Pproperty_units_used-Q39099
P2403-Pproperty_units_used-Q39099	P1114	5	P2403-Pproperty_units_used-Q39099-P1114-5-0000
P2403	Pproperty_units_used	Q199857	P2403-Pproperty_units_used-Q199857
P2403-Pproperty_units_used-Q199857	P1114	4	P2403-Pproperty_units_used-Q199857-P1114-4-0000
P2415	Pproperty_units_used	Q3393320	P2415-Pproperty_units_used-Q3393320
P2415-Pproperty_units_used-Q3393320	P1114	1	P2415-Pproperty_units_used-Q3393320-P1114-1-0000
P2436	Pproperty_units_used	Q25250	P2436-Pproperty_units_used-Q25250
P2436-Pproperty_units_used-Q25250	P1114	4	P2436-Pproperty_units_used-Q25250-P1114-4-0000
P2547	Pproperty_units_used	Q828224	P2547-Pproperty_units_used-Q828224
P2547-Pproperty_units_used-Q828224	P1114	32	P2547-Pproperty_units_used-Q828224-P1114-32-0000
P2547	Pproperty_units_used	Q11573	P2547-Pproperty_units_used-Q11573
P2547-Pproperty_units_used-Q11573	P1114	1	P2547-Pproperty_units_used-Q11573-P1114-1-0000
P2547	Pproperty_units_used	Q253276	P2547-Pproperty_units_used-Q253276
P2547-Pproperty_units_used-Q253276	P1114	1	P2547-Pproperty_units_used-Q253276-P1114-1-0000
P2555	Pproperty_units_used	Q4917	P2555-Pproperty_units_used-Q4917
P2555-Pproperty_units_used-Q4917	P1114	3	P2555-Pproperty_units_used-Q4917-P1114-3-0000
P2555	Pproperty_units_used	Q25417	P2555-Pproperty_units_used-Q25417
P2555-Pproperty_units_used-Q25417	P1114	2	P2555-Pproperty_units_used-Q25417-P1114-2-0000
P2555	Pproperty_units_used	Q25224	P2555-Pproperty_units_used-Q25224
P2555-Pproperty_units_used-Q25224	P1114	1	P2555-Pproperty_units_used-Q25224-P1114-1-0000
P2583	Pproperty_units_used	Q828224	P2583-Pproperty_units_used-Q828224
P2583-Pproperty_units_used-Q828224	P1114	1	P2583-Pproperty_units_used-Q828224-P1114-1-0000
P2595	Pproperty_units_used	Q181011	P2595-Pproperty_units_used-Q181011
P2595-Pproperty_units_used-Q181011	P1114	12	P2595-Pproperty_units_used-Q181011-P1114-12-0000
P2635	Pproperty_units_used	Q421744	P2635-Pproperty_units_used-Q421744
P2635-Pproperty_units_used-Q421744	P1114	1	P2635-Pproperty_units_used-Q421744-P1114-1-0000
P2635	Pproperty_units_used	Q7302866	P2635-Pproperty_units_used-Q7302866
P2635-Pproperty_units_used-Q7302866	P1114	1	P2635-Pproperty_units_used-Q7302866-P1114-1-0000
P2659	Pproperty_units_used	Q828224	P2659-Pproperty_units_used-Q828224
P2659-Pproperty_units_used-Q828224	P1114	8	P2659-Pproperty_units_used-Q828224-P1114-8-0000
P2660	Pproperty_units_used	Q11573	P2660-Pproperty_units_used-Q11573
P2660-Pproperty_units_used-Q11573	P1114	14	P2660-Pproperty_units_used-Q11573-P1114-14-0000
P2660	Pproperty_units_used	Q3710	P2660-Pproperty_units_used-Q3710
P2660-Pproperty_units_used-Q3710	P1114	2	P2660-Pproperty_units_used-Q3710-P1114-2-0000
P2660	Pproperty_units_used	Q1185752	P2660-Pproperty_units_used-Q1185752
P2660-Pproperty_units_used-Q1185752	P1114	1	P2660-Pproperty_units_used-Q1185752-P1114-1-0000
P2661	Pproperty_units_used	Q11229	P2661-Pproperty_units_used-Q11229
P2661-Pproperty_units_used-Q11229	P1114	81	P2661-Pproperty_units_used-Q11229-P1114-81-0000
P2769	Pproperty_units_used	Q4916	P2769-Pproperty_units_used-Q4916
P2769-Pproperty_units_used-Q4916	P1114	67	P2769-Pproperty_units_used-Q4916-P1114-67-0000
P2769	Pproperty_units_used	Q4917	P2769-Pproperty_units_used-Q4917
P2769-Pproperty_units_used-Q4917	P1114	45	P2769-Pproperty_units_used-Q4917-P1114-45-0000
P2769	Pproperty_units_used	Q81893	P2769-Pproperty_units_used-Q81893
P2769-Pproperty_units_used-Q81893	P1114	14	P2769-Pproperty_units_used-Q81893-P1114-14-0000
P2769	Pproperty_units_used	Q25344	P2769-Pproperty_units_used-Q25344
P2769-Pproperty_units_used-Q25344	P1114	5	P2769-Pproperty_units_used-Q25344-P1114-5-0000
P2769	Pproperty_units_used	Q41044	P2769-Pproperty_units_used-Q41044
P2769-Pproperty_units_used-Q41044	P1114	2	P2769-Pproperty_units_used-Q41044-P1114-2-0000
P2769	Pproperty_units_used	Q132643	P2769-Pproperty_units_used-Q132643
P2769-Pproperty_units_used-Q132643	P1114	1	P2769-Pproperty_units_used-Q132643-P1114-1-0000
P2769	Pproperty_units_used	Q173117	P2769-Pproperty_units_used-Q173117
P2769-Pproperty_units_used-Q173117	P1114	1	P2769-Pproperty_units_used-Q173117-P1114-1-0000
P2769	Pproperty_units_used	Q199578	P2769-Pproperty_units_used-Q199578
P2769-Pproperty_units_used-Q199578	P1114	1	P2769-Pproperty_units_used-Q199578-P1114-1-0000
P2769	Pproperty_units_used	Q25224	P2769-Pproperty_units_used-Q25224
P2769-Pproperty_units_used-Q25224	P1114	1	P2769-Pproperty_units_used-Q25224-P1114-1-0000
P2769	Pproperty_units_used	Q8146	P2769-Pproperty_units_used-Q8146
P2769-Pproperty_units_used-Q8146	P1114	1	P2769-Pproperty_units_used-Q8146-P1114-1-0000
P2834	Pproperty_units_used	Q11229	P2834-Pproperty_units_used-Q11229
P2834-Pproperty_units_used-Q11229	P1114	8	P2834-Pproperty_units_used-Q11229-P1114-8-0000
P2855	Pproperty_units_used	Q11229	P2855-Pproperty_units_used-Q11229
P2855-Pproperty_units_used-Q11229	P1114	179	P2855-Pproperty_units_used-Q11229-P1114-179-0000
P2873	Pproperty_units_used	Q7727	P2873-Pproperty_units_used-Q7727
P2873-Pproperty_units_used-Q7727	P1114	5	P2873-Pproperty_units_used-Q7727-P1114-5-0000
P2884	Pproperty_units_used	Q25250	P2884-Pproperty_units_used-Q25250
P2884-Pproperty_units_used-Q25250	P1114	248	P2884-Pproperty_units_used-Q25250-P1114-248-0000
P2896	Pproperty_units_used	Q23387	P2896-Pproperty_units_used-Q23387
P2896-Pproperty_units_used-Q23387	P1114	2	P2896-Pproperty_units_used-Q23387-P1114-2-0000
P2896	Pproperty_units_used	Q1643308	P2896-Pproperty_units_used-Q1643308
P2896-Pproperty_units_used-Q1643308	P1114	1	P2896-Pproperty_units_used-Q1643308-P1114-1-0000
P2896	Pproperty_units_used	Q573	P2896-Pproperty_units_used-Q573
P2896-Pproperty_units_used-Q573	P1114	1	P2896-Pproperty_units_used-Q573-P1114-1-0000
P2896	Pproperty_units_used	Q577	P2896-Pproperty_units_used-Q577
P2896-Pproperty_units_used-Q577	P1114	1	P2896-Pproperty_units_used-Q577-P1114-1-0000
P2899	Pproperty_units_used	Q24564698	P2899-Pproperty_units_used-Q24564698
P2899-Pproperty_units_used-Q24564698	P1114	1	P2899-Pproperty_units_used-Q24564698-P1114-1-0000
P2907	Pproperty_units_used	Q25235	P2907-Pproperty_units_used-Q25235
P2907-Pproperty_units_used-Q25235	P1114	165	P2907-Pproperty_units_used-Q25235-P1114-165-0000
P2927	Pproperty_units_used	Q11229	P2927-Pproperty_units_used-Q11229
P2927-Pproperty_units_used-Q11229	P1114	3319	P2927-Pproperty_units_used-Q11229-P1114-3319-0000
P2957	Pproperty_units_used	Q794261	P2957-Pproperty_units_used-Q794261
P2957-Pproperty_units_used-Q794261	P1114	1	P2957-Pproperty_units_used-Q794261-P1114-1-0000
P2997	Pproperty_units_used	Q24564698	P2997-Pproperty_units_used-Q24564698
P2997-Pproperty_units_used-Q24564698	P1114	139	P2997-Pproperty_units_used-Q24564698-P1114-139-0000
P2997	Pproperty_units_used	Q577	P2997-Pproperty_units_used-Q577
P2997-Pproperty_units_used-Q577	P1114	1	P2997-Pproperty_units_used-Q577-P1114-1-0000
P2998	Pproperty_units_used	Q24564698	P2998-Pproperty_units_used-Q24564698
P2998-Pproperty_units_used-Q24564698	P1114	6	P2998-Pproperty_units_used-Q24564698-P1114-6-0000
P2999	Pproperty_units_used	Q24564698	P2999-Pproperty_units_used-Q24564698
P2999-Pproperty_units_used-Q24564698	P1114	19	P2999-Pproperty_units_used-Q24564698-P1114-19-0000
P3000	Pproperty_units_used	Q24564698	P3000-Pproperty_units_used-Q24564698
P3000-Pproperty_units_used-Q24564698	P1114	230	P3000-Pproperty_units_used-Q24564698-P1114-230-0000
P3001	Pproperty_units_used	Q24564698	P3001-Pproperty_units_used-Q24564698
P3001-Pproperty_units_used-Q24564698	P1114	73	P3001-Pproperty_units_used-Q24564698-P1114-73-0000
P3020	Pproperty_units_used	Q577	P3020-Pproperty_units_used-Q577
P3020-Pproperty_units_used-Q577	P1114	17	P3020-Pproperty_units_used-Q577-P1114-17-0000
P3020	Pproperty_units_used	Q5151	P3020-Pproperty_units_used-Q5151
P3020-Pproperty_units_used-Q5151	P1114	1	P3020-Pproperty_units_used-Q5151-P1114-1-0000
P3020	Pproperty_units_used	Q573	P3020-Pproperty_units_used-Q573
P3020-Pproperty_units_used-Q573	P1114	1	P3020-Pproperty_units_used-Q573-P1114-1-0000
P3086	Pproperty_units_used	Q180154	P3086-Pproperty_units_used-Q180154
P3086-Pproperty_units_used-Q180154	P1114	42	P3086-Pproperty_units_used-Q180154-P1114-42-0000
P3087	Pproperty_units_used	Q17193	P3087-Pproperty_units_used-Q17193
P3087-Pproperty_units_used-Q17193	P1114	11	P3087-Pproperty_units_used-Q17193-P1114-11-0000
P3087	Pproperty_units_used	Q4917	P3087-Pproperty_units_used-Q4917
P3087-Pproperty_units_used-Q4917	P1114	2	P3087-Pproperty_units_used-Q4917-P1114-2-0000
P3087	Pproperty_units_used	Q203955	P3087-Pproperty_units_used-Q203955
P3087-Pproperty_units_used-Q203955	P1114	1	P3087-Pproperty_units_used-Q203955-P1114-1-0000
P3270	Pproperty_units_used	Q24564698	P3270-Pproperty_units_used-Q24564698
P3270-Pproperty_units_used-Q24564698	P1114	61	P3270-Pproperty_units_used-Q24564698-P1114-61-0000
P3270	Pproperty_units_used	Q577	P3270-Pproperty_units_used-Q577
P3270-Pproperty_units_used-Q577	P1114	1	P3270-Pproperty_units_used-Q577-P1114-1-0000
P3271	Pproperty_units_used	Q24564698	P3271-Pproperty_units_used-Q24564698
P3271-Pproperty_units_used-Q24564698	P1114	42	P3271-Pproperty_units_used-Q24564698-P1114-42-0000
P3271	Pproperty_units_used	Q577	P3271-Pproperty_units_used-Q577
P3271-Pproperty_units_used-Q577	P1114	1	P3271-Pproperty_units_used-Q577-P1114-1-0000
P3362	Pproperty_units_used	Q4917	P3362-Pproperty_units_used-Q4917
P3362-Pproperty_units_used-Q4917	P1114	16	P3362-Pproperty_units_used-Q4917-P1114-16-0000
P3362	Pproperty_units_used	Q4916	P3362-Pproperty_units_used-Q4916
P3362-Pproperty_units_used-Q4916	P1114	8	P3362-Pproperty_units_used-Q4916-P1114-8-0000
P3362	Pproperty_units_used	Q122922	P3362-Pproperty_units_used-Q122922
P3362-Pproperty_units_used-Q122922	P1114	5	P3362-Pproperty_units_used-Q122922-P1114-5-0000
P3362	Pproperty_units_used	Q39099	P3362-Pproperty_units_used-Q39099
P3362-Pproperty_units_used-Q39099	P1114	5	P3362-Pproperty_units_used-Q39099-P1114-5-0000
P3362	Pproperty_units_used	Q199857	P3362-Pproperty_units_used-Q199857
P3362-Pproperty_units_used-Q199857	P1114	4	P3362-Pproperty_units_used-Q199857-P1114-4-0000
P3362	Pproperty_units_used	Q25224	P3362-Pproperty_units_used-Q25224
P3362-Pproperty_units_used-Q25224	P1114	2	P3362-Pproperty_units_used-Q25224-P1114-2-0000
P3529	Pproperty_units_used	Q4917	P3529-Pproperty_units_used-Q4917
P3529-Pproperty_units_used-Q4917	P1114	38	P3529-Pproperty_units_used-Q4917-P1114-38-0000
P3529	Pproperty_units_used	Q61692784	P3529-Pproperty_units_used-Q61692784
P3529-Pproperty_units_used-Q61692784	P1114	3	P3529-Pproperty_units_used-Q61692784-P1114-3-0000
P3529	Pproperty_units_used	Q131016	P3529-Pproperty_units_used-Q131016
P3529-Pproperty_units_used-Q131016	P1114	1	P3529-Pproperty_units_used-Q131016-P1114-1-0000
P3529	Pproperty_units_used	Q81893	P3529-Pproperty_units_used-Q81893
P3529-Pproperty_units_used-Q81893	P1114	1	P3529-Pproperty_units_used-Q81893-P1114-1-0000
P3618	Pproperty_units_used	Q41044	P3618-Pproperty_units_used-Q41044
P3618-Pproperty_units_used-Q41044	P1114	2	P3618-Pproperty_units_used-Q41044-P1114-2-0000
P3618	Pproperty_units_used	Q4917	P3618-Pproperty_units_used-Q4917
P3618-Pproperty_units_used-Q4917	P1114	1	P3618-Pproperty_units_used-Q4917-P1114-1-0000
P4103	Pproperty_units_used	Q4917	P4103-Pproperty_units_used-Q4917
P4103-Pproperty_units_used-Q4917	P1114	6	P4103-Pproperty_units_used-Q4917-P1114-6-0000
P4131	Pproperty_units_used	Q2051195	P4131-Pproperty_units_used-Q2051195
P4131-Pproperty_units_used-Q2051195	P1114	1	P4131-Pproperty_units_used-Q2051195-P1114-1-0000
P4350	Pproperty_units_used	Q181011	P4350-Pproperty_units_used-Q181011
P4350-Pproperty_units_used-Q181011	P1114	6	P4350-Pproperty_units_used-Q181011-P1114-6-0000
P4350	Pproperty_units_used	Q11229	P4350-Pproperty_units_used-Q11229
P4350-Pproperty_units_used-Q11229	P1114	2	P4350-Pproperty_units_used-Q11229-P1114-2-0000
P4350	Pproperty_units_used	Q834105	P4350-Pproperty_units_used-Q834105
P4350-Pproperty_units_used-Q834105	P1114	1	P4350-Pproperty_units_used-Q834105-P1114-1-0000
P4441	Pproperty_units_used	Q11573	P4441-Pproperty_units_used-Q11573
P4441-Pproperty_units_used-Q11573	P1114	1	P4441-Pproperty_units_used-Q11573-P1114-1-0000
P4442	Pproperty_units_used	Q1092296	P4442-Pproperty_units_used-Q1092296
P4442-Pproperty_units_used-Q1092296	P1114	4	P4442-Pproperty_units_used-Q1092296-P1114-4-0000
P4511	Pproperty_units_used	Q11573	P4511-Pproperty_units_used-Q11573
P4511-Pproperty_units_used-Q11573	P1114	112	P4511-Pproperty_units_used-Q11573-P1114-112-0000
P5141	Pproperty_units_used	Q828224	P5141-Pproperty_units_used-Q828224
P5141-Pproperty_units_used-Q828224	P1114	1	P5141-Pproperty_units_used-Q828224-P1114-1-0000
P5894	Pproperty_units_used	Q4917	P5894-Pproperty_units_used-Q4917
P5894-Pproperty_units_used-Q4917	P1114	7	P5894-Pproperty_units_used-Q4917-P1114-7-0000
P5894	Pproperty_units_used	Q25224	P5894-Pproperty_units_used-Q25224
P5894-Pproperty_units_used-Q25224	P1114	4	P5894-Pproperty_units_used-Q25224-P1114-4-0000
P5894	Pproperty_units_used	Q190951	P5894-Pproperty_units_used-Q190951
P5894-Pproperty_units_used-Q190951	P1114	2	P5894-Pproperty_units_used-Q190951-P1114-2-0000
P5894	Pproperty_units_used	Q41588	P5894-Pproperty_units_used-Q41588
P5894-Pproperty_units_used-Q41588	P1114	2	P5894-Pproperty_units_used-Q41588-P1114-2-0000
P5894	Pproperty_units_used	Q203567	P5894-Pproperty_units_used-Q203567
P5894-Pproperty_units_used-Q203567	P1114	1	P5894-Pproperty_units_used-Q203567-P1114-1-0000
P5894	Pproperty_units_used	Q4916	P5894-Pproperty_units_used-Q4916
P5894-Pproperty_units_used-Q4916	P1114	1	P5894-Pproperty_units_used-Q4916-P1114-1-0000
P5991	Pproperty_units_used	Q57084755	P5991-Pproperty_units_used-Q57084755
P5991-Pproperty_units_used-Q57084755	P1114	1	P5991-Pproperty_units_used-Q57084755-P1114-1-0000
P6249	Pproperty_units_used	Q24564698	P6249-Pproperty_units_used-Q24564698
P6249-Pproperty_units_used-Q24564698	P1114	6	P6249-Pproperty_units_used-Q24564698-P1114-6-0000
P6589	Pproperty_units_used	Q4917	P6589-Pproperty_units_used-Q4917
P6589-Pproperty_units_used-Q4917	P1114	23	P6589-Pproperty_units_used-Q4917-P1114-23-0000
P6589	Pproperty_units_used	Q1104069	P6589-Pproperty_units_used-Q1104069
P6589-Pproperty_units_used-Q1104069	P1114	4	P6589-Pproperty_units_used-Q1104069-P1114-4-0000
P6589	Pproperty_units_used	Q4916	P6589-Pproperty_units_used-Q4916
P6589-Pproperty_units_used-Q4916	P1114	2	P6589-Pproperty_units_used-Q4916-P1114-2-0000
P6591	Pproperty_units_used	Q42289	P6591-Pproperty_units_used-Q42289
P6591-Pproperty_units_used-Q42289	P1114	56	P6591-Pproperty_units_used-Q42289-P1114-56-0000
P6591	Pproperty_units_used	Q25267	P6591-Pproperty_units_used-Q25267
P6591-Pproperty_units_used-Q25267	P1114	34	P6591-Pproperty_units_used-Q25267-P1114-34-0000
P6794	Pproperty_units_used	Q81893	P6794-Pproperty_units_used-Q81893
P6794-Pproperty_units_used-Q81893	P1114	47	P6794-Pproperty_units_used-Q81893-P1114-47-0000
P6794	Pproperty_units_used	Q160680	P6794-Pproperty_units_used-Q160680
P6794-Pproperty_units_used-Q160680	P1114	8	P6794-Pproperty_units_used-Q160680-P1114-8-0000
P6794	Pproperty_units_used	Q8146	P6794-Pproperty_units_used-Q8146
P6794-Pproperty_units_used-Q8146	P1114	3	P6794-Pproperty_units_used-Q8146-P1114-3-0000
P6794	Pproperty_units_used	Q131016	P6794-Pproperty_units_used-Q131016
P6794-Pproperty_units_used-Q131016	P1114	2	P6794-Pproperty_units_used-Q131016-P1114-2-0000
P6794	Pproperty_units_used	Q4916	P6794-Pproperty_units_used-Q4916
P6794-Pproperty_units_used-Q4916	P1114	2	P6794-Pproperty_units_used-Q4916-P1114-2-0000
P6897	Pproperty_units_used	Q11229	P6897-Pproperty_units_used-Q11229
P6897-Pproperty_units_used-Q11229	P1114	88	P6897-Pproperty_units_used-Q11229-P1114-88-0000
P7015	Pproperty_units_used	Q1051665	P7015-Pproperty_units_used-Q1051665
P7015-Pproperty_units_used-Q1051665	P1114	1	P7015-Pproperty_units_used-Q1051665-P1114-1-0000
P7422	Pproperty_units_used	Q42289	P7422-Pproperty_units_used-Q42289
P7422-Pproperty_units_used-Q42289	P1114	56	P7422-Pproperty_units_used-Q42289-P1114-56-0000
P7422	Pproperty_units_used	Q25267	P7422-Pproperty_units_used-Q25267
P7422-Pproperty_units_used-Q25267	P1114	41	P7422-Pproperty_units_used-Q25267-P1114-41-0000
P8328	Pproperty_units_used	Q44946	P8328-Pproperty_units_used-Q44946
P8328-Pproperty_units_used-Q44946	P1114	1	P8328-Pproperty_units_used-Q44946-P1114-1-0000
P8887	Pproperty_units_used	Q712226	P8887-Pproperty_units_used-Q712226
P8887-Pproperty_units_used-Q712226	P1114	1	P8887-Pproperty_units_used-Q712226-P1114-1-0000
